"time","pointMass.r_0[1]","pointMass.r_0[2]","pointMass.r_0[3]"
15.354,0.2966384519681247,0.2166259208936555,0.5731610766714424
15.356,0.2966699789155794,0.2166021690730412,0.5731537355398815
15.358,0.2967015271487145,0.2165784624823852,0.5731463634854742
15.36,0.2967330964370919,0.2165548014903774,0.5731389604891258
15.362,0.2967646865458823,0.2165311864575334,0.5731315265371935
15.364,0.2967962972358322,0.2165076177361216,0.5731240616215354
15.366,0.2968279284414422,0.2164840959836173,0.573116565528824
15.368,0.2968595801799441,0.2164606220025534,0.5731090379481829
15.37,0.2968912518678229,0.2164371955380813,0.5731014792793718
15.372,0.2969229432580671,0.2164138169268408,0.5730938895245343
15.374,0.2969546540995699,0.2163904864977393,0.5730862686909478
15.376,0.2969863841371046,0.2163672045718957,0.5730786167910545
15.378,0.2970181331113003,0.2163439714625844,0.5730709338424966
15.38,0.2970499007586172,0.2163207874751794,0.5730632198681492
15.382,0.2970816868113229,0.2162976529070986,0.5730554748961535
15.384,0.2971134909974674,0.2162745680477473,0.5730476989599511
15.386,0.2971453130408589,0.2162515331784631,0.5730398920983171
15.388,0.2971771526610389,0.216228548572459,0.5730320543553927
15.39,0.2972090095732593,0.2162056144947683,0.573024185780721
15.392,0.2972408834884563,0.2161827312021885,0.5730162864292785
15.394,0.2972727741132267,0.2161598989432247,0.573008356361509
15.396,0.297304681149804,0.2161371179580346,0.573000395643358
15.398,0.2973366042960333,0.2161143884783723,0.5729924043463056
15.4,0.2973685432453471,0.216091710727532,0.5729843825474003
15.402,0.2974004976867416,0.2160690849202927,0.5729763303292926
15.404,0.2974324673047514,0.2160465112628616,0.5729682477802683
15.406,0.2974644517794257,0.216023989952819,0.5729601349942829
15.408,0.297496450786304,0.2160015211790619,0.572951992070994
15.41,0.2975284639963915,0.215979105121748,0.5729438191157959
15.412,0.2975604917655937,0.2159567431962802,0.5729356154128583
15.414,0.2975925332053303,0.2159344345719664,0.5729273817393932
15.416,0.2976245879763442,0.2159121794087036,0.5729191182140215
15.418,0.2976566557439194,0.2158899778739769,0.5729108249502327
15.42,0.2976887361692958,0.2158678301273559,0.5729025020666878
15.422,0.2977208289096562,0.2158457363204612,0.5728941496872366
15.424,0.2977529336181154,0.2158236965969318,0.572885767940938
15.426,0.2977850499437096,0.2158017110923928,0.5728773569620768
15.428,0.2978171775313833,0.215779779934422,0.5728689168901816
15.43,0.2978493160219792,0.2157579032425176,0.5728604478700446
15.432,0.2978814650522262,0.2157360811280655,0.5728519500517397
15.434,0.2979136242547272,0.2157143136943062,0.5728434235906391
15.436,0.2979457932579492,0.2156926010363023,0.5728348686474336
15.438,0.2979779716862104,0.2156709432409062,0.5728262853881502
15.44,0.2980101591596695,0.2156493403867265,0.5728176739841699
15.442,0.2980423552943143,0.2156277925440961,0.5728090346122474
15.444,0.2980745597019494,0.2156062997750389,0.5728003674545278
15.446,0.2981067719901855,0.2155848621332372,0.5727916726985662
15.448,0.2981389917624283,0.2155634796639995,0.5727829505373461
15.45,0.2981712186178661,0.2155421524042273,0.5727742011692969
15.452,0.2982034521514592,0.2155208803823824,0.5727654247983129
15.454,0.2982356919539274,0.2154996636184545,0.5727566216337717
15.456,0.2982679380830712,0.2154785029915727,0.5727477913186753
15.458,0.2983001900159051,0.215457398311047,0.572738934201043
15.46,0.2983324471121679,0.2154363491695974,0.5727300507715462
15.462,0.2983647089588236,0.2154153555775143,0.5727211412455159
15.464,0.2983969751391881,0.2153944175376463,0.5727122058430721
15.466,0.298429245232931,0.215373535045393,0.5727032447891234
15.468,0.298461518816078,0.2153527080886971,0.5726942583133701
15.47,0.298493795461013,0.2153319366480377,0.5726852466503055
15.472,0.2985260747364811,0.2153112206964217,0.5726762100392179
15.474,0.2985583562075901,0.2152905601993775,0.5726671487241927
15.476,0.2985906394358134,0.2152699551149471,0.5726580629541135
15.478,0.2986229239789918,0.2152494053936784,0.5726489529826646
15.48,0.2986552093913359,0.2152289109786178,0.5726398190683319
15.482,0.2986874952234295,0.2152084718053037,0.5726306614744066
15.484,0.2987197810222293,0.2151880878017573,0.5726214804689842
15.486,0.2987520663310705,0.2151677588884768,0.5726122763249692
15.488,0.2987843506896662,0.215147484978429,0.5726030493200746
15.49,0.2988166336341121,0.2151272659770426,0.572593799736826
15.492,0.2988489146968868,0.2151071017821998,0.5725845278625612
15.494,0.2988811934068556,0.2150869922842297,0.5725752339894334
15.496,0.2989134692892718,0.2150669373659004,0.5725659184144128
15.498,0.29894574186578,0.215046936902412,0.5725565814392889
15.5,0.2989780108712635,0.2150269911682084,0.5725472231046508
15.502,0.2990102761628876,0.2150071006663286,0.5725378433014625
15.504,0.2990425368329361,0.2149872644640016,0.5725284428594305
15.506,0.2990747924015067,0.2149674824302215,0.5725190220838471
15.508,0.2991070423857312,0.2149477544275632,0.5725095812840557
15.51,0.2991392862997923,0.2149280803122004,0.5725001207734369
15.512,0.2991715236549382,0.2149084599339238,0.5724906408693932
15.514,0.2992037539594997,0.2148888931361584,0.5724811418933349
15.516,0.2992359767189052,0.2148693797559817,0.572471624170665
15.518,0.2992681914356967,0.2148499196241415,0.5724620880307653
15.52,0.2993003976095459,0.2148305125650735,0.5724525338069808
15.522,0.2993325947372685,0.2148111583969192,0.5724429618366048
15.524,0.2993647823128425,0.2147918569315438,0.5724333724608658
15.526,0.2993969598274217,0.214772607974554,0.5724237660249115
15.528,0.2994291267693526,0.2147534113253155,0.572414142877794
15.53,0.29946128262419,0.2147342667769718,0.5724045033724562
15.532,0.2994934268747124,0.2147151741164605,0.572394847865716
15.534,0.2995255590009385,0.2146961331245322,0.5723851767182525
15.536,0.2995576784801422,0.2146771435757685,0.5723754902945908
15.538,0.299589784786869,0.2146582052385987,0.5723657889630877
15.54,0.2996218773929512,0.2146393178753186,0.5723560730959162
15.542,0.2996539557675245,0.2146204812421081,0.5723463430690522
15.544,0.2996860193770423,0.2146016950890485,0.5723365992622581
15.546,0.2997180683357769,0.214582960405467,0.572326841251512
15.548,0.2997501015917745,0.2145642759470171,0.572317070061072
15.55,0.2997821186017487,0.2145456414421662,0.572307286084192
15.552,0.2998141188336346,0.214527056639852,0.5722974897006711
15.554,0.2998461017533464,0.2145085212841164,0.5722876812932989
15.556,0.2998780668248051,0.2144900351141472,0.5722778612478263
15.558,0.2999100135099669,0.214471597864319,0.5722680299529357
15.56,0.2999419412688503,0.2144532092642344,0.5722581878002103
15.562,0.2999738495595652,0.2144348690387655,0.5722483351841048
15.564,0.3000057378383399,0.2144165769080942,0.5722384725019154
15.566,0.3000376055595489,0.2143983325877545,0.5722286001537497
15.568,0.300069452175742,0.2143801357886728,0.5722187185424967
15.57,0.3001012771376709,0.2143619862172093,0.5722088280737972
15.572,0.3001330798943183,0.2143438835751991,0.5721989291560138
15.574,0.3001648598929246,0.2143258275599937,0.5721890222002003
15.576,0.3001966165790171,0.2143078178645018,0.5721791076200728
15.578,0.3002283493964364,0.2142898541772301,0.5721691858319786
15.58,0.3002600577873663,0.2142719361823255,0.5721592572548674
15.582,0.3002917411923598,0.2142540635596152,0.5721493223102602
15.584,0.3003233990503676,0.2142362359846482,0.5721393814222198
15.586,0.3003550307987672,0.2142184531287368,0.5721294350173216
15.588,0.300386635873389,0.2142007146589969,0.5721194835246216
15.59,0.3004182140499852,0.2141830209086212,0.5721095269454191
15.592,0.3004497646927331,0.2141653714017194,0.5720995658001163
15.594,0.3004812870687757,0.2141477654707225,0.5720896007319355
15.596,0.3005127806178132,0.2141302027855677,0.5720796321672346
15.598,0.3005442447786156,0.2141126830131373,0.5720696605341031
15.6,0.3005756789890597,0.2140952058173188,0.5720596862623187
15.602,0.3006070826861671,0.214077770859066,0.5720497097833034
15.604,0.300638455306143,0.2140603777964601,0.5720397315300833
15.606,0.300669796284413,0.2140430262847707,0.5720297519372428
15.608,0.3007011050556612,0.2140257159765157,0.5720197714408837
15.61,0.3007323810538687,0.2140084465215231,0.5720097904785824
15.612,0.3007636237123513,0.2139912175669919,0.5719998094893459
15.614,0.3007948324637969,0.213974028757552,0.5719898289135702
15.616,0.3008260067403034,0.2139568797353259,0.5719798491929963
15.618,0.3008571459734176,0.2139397701399892,0.5719698707706682
15.62,0.3008882495941713,0.2139226996088315,0.5719598940908898
15.622,0.3009193170331211,0.2139056677768171,0.571949919599182
15.624,0.3009503477203849,0.2138886742766461,0.5719399477422391
15.626,0.3009813410856797,0.2138717187388146,0.5719299789678871
15.628,0.3010122965583609,0.2138548007916765,0.5719200137250404
15.63,0.3010432135674583,0.2138379200615033,0.5719100524636582
15.632,0.301074091541715,0.2138210761725458,0.5719000956347027
15.634,0.3011049300220456,0.2138042689765692,0.5718901435451134
15.636,0.3011357286252233,0.2137874984787206,0.5718801964046346
15.638,0.301166486553577,0.2137707638366874,0.5718702549581417
15.64,0.3011972032419363,0.2137540646812411,0.5718603196513289
15.642,0.3012278781253705,0.2137374006421242,0.5718503909302431
15.644,0.3012585106392321,0.2137207713481254,0.5718404692412306
15.646,0.3012891002192033,0.2137041764271553,0.5718305550308859
15.648,0.3013196463013397,0.2136876155063215,0.5718206487459985
15.65,0.3013501483221164,0.2136710882120046,0.5718107508335014
15.652,0.3013806057184717,0.2136545941699328,0.5718008617404184
15.654,0.3014110179278525,0.2136381330052578,0.5717909819138109
15.656,0.3014413843882601,0.2136217043426302,0.5717811118007273
15.658,0.3014717045382935,0.2136053078062746,0.5717712518481489
15.66,0.3015019778171956,0.2135889430200653,0.5717614025029387
15.662,0.3015322036648973,0.2135726096076013,0.5717515642117882
15.664,0.301562381522063,0.2135563071922825,0.5717417374211663
15.666,0.3015925108301353,0.2135400353973838,0.571731922577265
15.668,0.301622591031379,0.2135237938461315,0.571722120125948
15.67,0.3016526215689279,0.2135075821617783,0.5717123305126989
15.672,0.3016826018868275,0.2134913999676787,0.5717025541825672
15.674,0.3017125314300814,0.2134752468873645,0.5716927915801174
15.676,0.3017424096446953,0.2134591225446194,0.5716830431493755
15.678,0.3017722359777226,0.2134430265635555,0.5716733093337766
15.68,0.3018020100753567,0.2134269590128914,0.5716635903057152
15.682,0.3018317312325958,0.2134109191715804,0.5716538867179267
15.684,0.3018613988977853,0.2133949066604195,0.5716441990146492
15.686,0.3018910125263175,0.2133789211138894,0.5716345276313737
15.688,0.3019205715750352,0.2133629621675766,0.5716248730024946
15.69,0.3019500755022789,0.2133470294582564,0.5716152355612494
15.692,0.3019795237679372,0.2133311226239773,0.5716056157396636
15.694,0.3020089158334941,0.2133152413041444,0.5715960139684922
15.696,0.3020382511620776,0.2132993851396034,0.5715864306771614
15.698,0.3020675292185088,0.2132835537727237,0.5715768662937117
15.7,0.3020967494693502,0.2132677468474831,0.5715673212447395
15.702,0.3021259113829539,0.2132519640095504,0.5715577959553394
15.704,0.3021550144295106,0.2132362049063703,0.5715482908490475
15.706,0.3021840580810979,0.213220469187246,0.5715388063477816
15.708,0.3022130418117283,0.2132047565034235,0.5715293428717858
15.71,0.3022419650973985,0.2131890665081753,0.5715199008395704
15.712,0.3022708274161377,0.2131733988568838,0.5715104806678563
15.714,0.3022996282480557,0.2131577532071254,0.571501082771515
15.716,0.3023283670753918,0.2131421292187538,0.5714917075635132
15.718,0.3023570433825628,0.2131265265539837,0.571482355454852
15.72,0.3023856566562118,0.213110944877475,0.5714730268545122
15.722,0.302414206385257,0.2130953838564156,0.5714637221693942
15.724,0.3024426920635771,0.2130798432134728,0.5714544417831526
15.726,0.3024711131843156,0.213064322611718,0.5714451861021204
15.728,0.3024994692421892,0.2130488217000244,0.5714359555371553
15.73,0.3025277597357759,0.2130333401580658,0.5714267504856483
15.732,0.3025559841661748,0.213017877668538,0.5714175713425917
15.734,0.3025841420370545,0.2130024339172437,0.5714084185005212
15.736,0.3026122328547012,0.2129870085931778,0.5713992923494553
15.738,0.3026402561280674,0.2129716013886126,0.5713901932768396
15.74,0.3026682113688208,0.2129562119991831,0.5713811216674861
15.742,0.3026960980913916,0.212940840123972,0.5713720779035151
15.744,0.3027239158130222,0.212925485465595,0.5713630623642971
15.746,0.3027516640538158,0.2129101477302867,0.5713540754263942
15.748,0.3027793423367837,0.2128948266279845,0.5713451174635009
15.75,0.3028069501878951,0.2128795218724154,0.571336188846387
15.752,0.3028344871361239,0.2128642331811795,0.5713272899428365
15.754,0.3028619527134995,0.2128489602758369,0.5713184211175917
15.756,0.3028893464551534,0.2128337028819917,0.5713095827322928
15.758,0.3029166678993685,0.2128184607293781,0.5713007751454205
15.76,0.3029439165876274,0.2128032335519446,0.5712919987122365
15.762,0.3029710920646604,0.2127880210879401,0.5712832537847247
15.764,0.3029981938784951,0.2127728230799989,0.5712745407115338
15.766,0.303025221580504,0.2127576392752257,0.5712658598379183
15.768,0.3030521746715323,0.2127424693447053,0.5712572115642909
15.77,0.3030790526139058,0.212727312901456,0.5712485963331725
15.772,0.3031058550820707,0.2127121698749875,0.571240014356731
15.774,0.303132581637881,0.2126970400260825,0.5712314659697353
15.776,0.3031592318466136,0.2126819231201728,0.5712229515034499
15.778,0.30318580527701,0.2126668189274173,0.5712144712855765
15.78,0.3032123015013233,0.2126517272227832,0.5712060256402014
15.782,0.3032387200953622,0.2126366477861252,0.5711976148877396
15.784,0.3032650606385368,0.2126215804022657,0.5711892393448813
15.786,0.3032913227139021,0.2126065248610748,0.5711808993245358
15.788,0.3033175059082044,0.21259148095755,0.5711725951357773
15.79,0.3033436098119254,0.2125764484918961,0.5711643270837905
15.792,0.3033696340193272,0.2125614272696053,0.5711560954698151
15.794,0.3033955781284972,0.212546417101537,0.5711479005910914
15.796,0.303421441741393,0.2125314178039978,0.5711397427408055
15.798,0.3034472244638883,0.2125164291988214,0.5711316222080349
15.8,0.3034729259058158,0.2125014511134483,0.571123539277693
15.802,0.3034985456810141,0.2124864833810059,0.5711154942304749
15.804,0.3035240834073712,0.2124715258403886,0.571107487342802
15.806,0.3035495387068706,0.2124565783363374,0.5710995188867686
15.808,0.3035749112056351,0.2124416407195198,0.5710915891300851
15.81,0.3036002005339727,0.2124267128466102,0.5710836983360253
15.812,0.3036254063264203,0.212411794580369,0.5710758467633699
15.814,0.3036505278647355,0.2123968851800387,0.5710680350829676
15.816,0.3036755650666583,0.212381984989692,0.5710602632240497
15.818,0.3037005175863894,0.2123670939022767,0.5710525314237714
15.82,0.3037253850691002,0.2123522117941976,0.5710448399302596
15.822,0.3037501671640905,0.21233733854779,0.5710371889872543
15.824,0.3037748635248269,0.2123224740513881,0.5710295788340627
15.826,0.3037994738089823,0.2123076181993935,0.5710220097055129
15.828,0.3038239976784722,0.212292770892343,0.5710144818319055
15.83,0.303848434799494,0.212277932036977,0.5710069954389692
15.832,0.3038727848425647,0.2122631015463083,0.5709995507478117
15.834,0.3038970474825592,0.2122482793396896,0.5709921479748746
15.836,0.3039212223987481,0.2122334653428823,0.5709847873318857
15.838,0.3039453092748364,0.2122186594881247,0.5709774690258138
15.84,0.3039693077990008,0.2122038617141999,0.5709701932588193
15.842,0.3039932176639289,0.2121890719665049,0.5709629602282106
15.844,0.3040170385668562,0.212174290197118,0.5709557701263949
15.846,0.304040770209605,0.2121595163648674,0.5709486231408326
15.848,0.3040644122986224,0.2121447504354,0.5709415194539911
15.85,0.3040879645450181,0.212129992381249,0.5709344592432968
15.852,0.3041114266646036,0.2121152421819024,0.5709274426810897
15.854,0.3041347983779286,0.2121004998238714,0.5709204699345761
15.856,0.3041580794103211,0.212085765300759,0.5709135411657819
15.858,0.3041812691773633,0.2120710380516214,0.5709066569077584
15.86,0.3042043674627952,0.2120563181714855,0.5708998172537377
15.862,0.3042273741695841,0.2120416059668442,0.5708930221548676
15.864,0.3042502890332914,0.2120269014438174,0.5708862717630623
15.866,0.3042731117939955,0.2120122046151522,0.5708795662253625
15.868,0.3042958421963202,0.2119975155002742,0.5708729056839006
15.87,0.3043184799894641,0.211982834125339,0.570866290275865
15.872,0.3043410249272283,0.2119681605232832,0.5708597201334638
15.874,0.3043634767680458,0.2119534947338759,0.5708531953838926
15.876,0.3043858352750107,0.2119388368037702,0.5708467161492967
15.878,0.3044081002159048,0.211924186786554,0.5708402825467368
15.88,0.3044302713632284,0.2119095447428017,0.5708338946881538
15.882,0.3044523484942282,0.2118949107401253,0.5708275526803344
15.884,0.3044743313909257,0.211880284853226,0.570821256624875
15.886,0.3044962198401465,0.211865667163945,0.5708150066181462
15.888,0.3045180136335481,0.2118510577613154,0.5708088027512597
15.89,0.30453971256765,0.2118364567416133,0.5708026451100313
15.892,0.3045613164438609,0.2118218642084089,0.5707965337749462
15.894,0.3045828250685085,0.2118072802726182,0.5707904688211251
15.896,0.3046042382528675,0.2117927050525539,0.5707844503182871
15.898,0.3046255558131889,0.2117781386739775,0.5707784783307163
15.9,0.3046467775707286,0.2117635812701495,0.5707725529172267
15.902,0.3046679031821627,0.2117490326714854,0.5707666743368182
15.904,0.3046889321589937,0.2117344924410657,0.5707608430251441
15.906,0.3047098647071488,0.2117199614111245,0.570755058576321
15.908,0.3047307006572322,0.2117054397253809,0.5707493210402201
15.91,0.3047514398444575,0.211690927534324,0.5707436304617196
15.912,0.3047720821086659,0.2116764249952436,0.5707379868806863
15.914,0.3047926272943412,0.2116619322722597,0.5707323903319513
15.916,0.3048130752506303,0.2116474495363539,0.5707268408452918
15.918,0.3048334258313575,0.2116329769653989,0.570721338445408
15.92,0.3048536788950439,0.2116185147441895,0.5707158831519037
15.922,0.3048738343049233,0.2116040630644727,0.5707104749792643
15.924,0.3048938919289608,0.2115896221249781,0.570705113936836
15.926,0.3049138516398688,0.2115751921314479,0.5706998000288047
15.928,0.3049337133151256,0.2115607732966684,0.5706945332541752
15.93,0.3049534768369919,0.2115463658404994,0.570689313606751
15.932,0.3049731420925282,0.2115319699899045,0.5706841410751113
15.934,0.3049927089736123,0.2115175859789824,0.5706790156425922
15.936,0.3050121773769573,0.2115032140489965,0.5706739372872642
15.938,0.3050315472041277,0.2114888544484058,0.570668905981913
15.94,0.3050508183615577,0.2114745074328951,0.5706639216940168
15.942,0.3050699907605683,0.2114601732654053,0.5706589843857258
15.944,0.3050890643173847,0.211445852216164,0.5706540940138426
15.946,0.3051080389531534,0.211431544562716,0.5706492505297995
15.948,0.3051269139465204,0.2114172493853699,0.5706444546721136
15.95,0.305145689719914,0.2114029678906392,0.5706397057799468
15.952,0.3051643662268305,0.2113887004107263,0.5706350037670996
15.954,0.3051829433959489,0.2113744472298137,0.5706303485784052
15.956,0.3052014211603618,0.2113602086384452,0.5706257401539517
15.958,0.3052197994575787,0.2113459849335326,0.5706211784290757
15.96,0.3052380782295327,0.2113317764183635,0.5706166633343591
15.962,0.3052562574225835,0.2113175834026081,0.570612194795621
15.964,0.3052743369875245,0.2113034062023267,0.5706077727339144
15.966,0.3052923168795857,0.2112892451399764,0.5706033970655188
15.968,0.3053101970584399,0.2112751005444188,0.5705990677019361
15.97,0.3053279774882071,0.211260972750927,0.5705947845498849
15.972,0.3053456581374596,0.2112468621011928,0.5705905475112938
15.974,0.3053632389792267,0.2112327689433335,0.5705863564832975
15.976,0.3053807199910001,0.2112186936319002,0.5705822113582304
15.978,0.3053981011547388,0.2112046365278837,0.5705781120236223
15.98,0.3054153824568729,0.2111905979987225,0.5705740583621908
15.982,0.3054325638883108,0.2111765784183099,0.5705700502518379
15.984,0.3054496454444421,0.2111625781670012,0.5705660875656442
15.986,0.3054666271251435,0.2111485976316206,0.5705621701718624
15.988,0.3054835089347836,0.211134637205469,0.5705582979339131
15.99,0.3055002908822277,0.2111206972883306,0.5705544707103783
15.992,0.3055169725728116,0.2111067775177654,0.5705506888579187
15.994,0.3055335540778418,0.2110928784072163,0.5705469521595533
15.996,0.3055500356391991,0.2110790007894834,0.5705432601887731
15.998,0.305566417271607,0.2110651450674136,0.5705396127997623
16,0.305582698993716,0.2110513116492549,0.5705360098425702
16.002,0.305598880828098,0.21103750094864,0.5705324511631248
16.004,0.3056149628012367,0.2110237133845699,0.5705289366032386
16.006,0.3056309449435216,0.2110099493813974,0.570525466000622
16.008,0.3056468272892395,0.2109962093688107,0.570522039188892
16.01,0.3056626098765675,0.2109824937818172,0.5705186559975822
16.012,0.3056782927475653,0.2109688030607267,0.5705153162521538
16.014,0.3056938759481669,0.2109551376511353,0.5705120197740045
16.016,0.3057093595281747,0.2109414980039089,0.5705087663804798
16.018,0.3057247435412504,0.2109278845751666,0.5705055558848824
16.02,0.3057400280449079,0.2109142978262648,0.5705023880964821
16.022,0.3057552131005063,0.2109007382237803,0.5704992628205273
16.024,0.3057702987732416,0.2108872062394939,0.5704961798582533
16.026,0.3057852851321394,0.2108737023503745,0.5704931390068934
16.028,0.3058001722500479,0.2108602270385619,0.5704901400596893
16.03,0.3058149602036293,0.2108467807913514,0.5704871828059008
16.032,0.3058296490733535,0.2108333641011763,0.5704842670308157
16.034,0.3058442389434896,0.2108199774655927,0.5704813925157608
16.036,0.3058587297352232,0.2108066210696353,0.5704785592449515
16.038,0.3058731212066933,0.210793294785891,0.5704757674054357
16.04,0.305887413832505,0.210779999848535,0.5704730162969587
16.042,0.3059016077009391,0.210766736754301,0.5704703056988687
16.044,0.3059157029034908,0.2107535060039225,0.5704676353872797
16.046,0.3059296995348519,0.210740308102094,0.5704650051350971
16.048,0.3059435976928901,0.2107271435574326,0.5704624147120413
16.05,0.3059573974786311,0.2107140128824392,0.5704598638846723
16.052,0.3059710989962386,0.2107009165934604,0.5704573524164155
16.054,0.3059847023529955,0.2106878552106494,0.570454880067584
16.056,0.3059982076592848,0.2106748292579278,0.5704524465954062
16.058,0.30601161502857,0.210661839262947,0.5704500517540474
16.06,0.3060249245773763,0.2106488857570494,0.5704476952946358
16.062,0.3060381364252711,0.2106359692752299,0.5704453769652869
16.064,0.3060512506948452,0.2106230903560979,0.5704430965111288
16.066,0.3060642675116932,0.2106102495418379,0.5704408536743247
16.068,0.3060771870043946,0.2105974473781712,0.5704386481940998
16.07,0.3060900093044945,0.2105846844143179,0.5704364798067644
16.072,0.3061027345464847,0.2105719612029575,0.570434348245739
16.074,0.3061153628677839,0.210559278300191,0.5704322532415785
16.076,0.306127894408719,0.2105466362655018,0.5704301945219971
16.078,0.3061403293125055,0.2105340356617176,0.5704281718118925
16.08,0.3061526677252293,0.2105214770549715,0.5704261848333713
16.082,0.3061649092906423,0.2105089600443693,0.5704242339349963
16.084,0.3061770545387275,0.2104964859289782,0.5704223183622618
16.086,0.3061891036419306,0.2104840553189358,0.570420437806784
16.088,0.306201056747914,0.2104716687745647,0.5704185919918348
16.09,0.3062129140066442,0.2104593268583994,0.5704167806386009
16.092,0.3062246755703625,0.2104470301351277,0.5704150034662198
16.094,0.3062363415935572,0.2104347791715345,0.5704132601918177
16.096,0.3062479122329329,0.2104225745364433,0.5704115505305457
16.098,0.3062593876473828,0.2104104168006594,0.5704098741956168
16.1,0.3062707679979587,0.2103983065369116,0.5704082308983426
16.102,0.3062820534478425,0.2103862443197956,0.5704066203481696
16.104,0.3062932441623166,0.2103742307257158,0.5704050422527165
16.106,0.3063043403087354,0.2103622663328282,0.5704034963178113
16.108,0.3063153420564957,0.2103503517209823,0.5704019822475266
16.11,0.306326249577008,0.2103384874716645,0.5704004997442179
16.112,0.3063370630436671,0.2103266741679398,0.5703990485085599
16.114,0.3063477826318231,0.2103149123943944,0.570397628239582
16.116,0.3063584085187522,0.2103032027370786,0.5703962386347068
16.118,0.3063689408836281,0.2102915457834487,0.5703948793897857
16.12,0.3063793799074928,0.2102799421223101,0.5703935501991365
16.122,0.3063897257732261,0.2102683923437593,0.5703922507555788
16.124,0.3063999786655187,0.2102568970391263,0.5703909807504716
16.126,0.3064101385356827,0.2102454563451895,0.5703897401680572
16.128,0.3064202055969366,0.2102340709040209,0.5703885286655853
16.13,0.306430180170439,0.2102227415645969,0.5703873457660275
16.132,0.3064400624407084,0.2102114689088109,0.570386191164172
16.134,0.3064498525935799,0.2102002535188293,0.5703850645539642
16.136,0.3064595508161684,0.2101890959770197,0.5703839656285511
16.138,0.3064691572968337,0.2101779968658796,0.5703828940803287
16.14,0.3064786722251425,0.2101669567679644,0.5703818496009873
16.142,0.3064880957918321,0.210155976265815,0.5703808318815559
16.144,0.3064974281887751,0.2101450559418871,0.5703798406124504
16.146,0.3065066696089415,0.2101341963784789,0.5703788754835181
16.148,0.3065158202463629,0.210123398157659,0.5703779361840833
16.15,0.3065248802960954,0.2101126618611946,0.5703770224029929
16.152,0.3065338499541846,0.2101019880704806,0.5703761338286637
16.154,0.3065427294176266,0.2100913773664669,0.5703752701491267
16.156,0.3065515188843341,0.2100808303295869,0.5703744310520732
16.158,0.3065602185530975,0.2100703475396854,0.5703736162249
16.16,0.3065688286235509,0.2100599295759475,0.5703728253547574
16.162,0.3065773492961332,0.2100495770168261,0.5703720581285918
16.164,0.3065857807720529,0.2100392904399703,0.5703713142331943
16.166,0.3065941232532514,0.2100290704221538,0.5703705933552439
16.168,0.3066023769423658,0.2100189175392027,0.5703698951813548
16.17,0.3066105419827028,0.2100088322482913,0.5703692194736838
16.172,0.3066186184509557,0.2099988148736674,0.5703685660790916
16.174,0.3066266066937786,0.2099888662666143,0.5703679345052258
16.176,0.3066345069121079,0.2099789869903731,0.5703673244440831
16.178,0.3066423193071912,0.2099691776064807,0.5703667355880787
16.18,0.3066500440805459,0.20995943867469,0.5703661676300982
16.182,0.3066576814339176,0.2099497707528888,0.5703656202635463
16.184,0.3066652315692411,0.2099401743970204,0.5703650931824013
16.186,0.3066726946885969,0.2099306501610023,0.5703645860812626
16.188,0.3066800709941729,0.2099211985966471,0.5703640986554052
16.19,0.3066873606882214,0.2099118202535808,0.570363630600828
16.192,0.3066945639730196,0.2099025156791638,0.5703631816143065
16.194,0.3067016810508278,0.2098932854184094,0.5703627513934435
16.196,0.3067087121238496,0.2098841300139045,0.5703623396367195
16.198,0.3067156573941893,0.2098750500057288,0.5703619460435451
16.2,0.3067225170638126,0.2098660459313741,0.5703615703143108
16.202,0.3067292913345046,0.2098571183256648,0.5703612121504382
16.204,0.3067359804078296,0.2098482677206772,0.5703608712544322
16.206,0.3067425844850901,0.2098394946456589,0.5703605473299312
16.208,0.3067491037672849,0.2098307996269486,0.5703602400817569
16.21,0.3067555384550697,0.2098221831878963,0.5703599492159681
16.212,0.3067618887487151,0.2098136458487823,0.5703596744399092
16.214,0.3067681548480659,0.209805188126737,0.570359415462263
16.216,0.3067743369005521,0.2097968104286045,0.5703591720604199
16.218,0.3067804351433919,0.2097885133440043,0.5703589438961927
16.22,0.3067864497771874,0.2097802973848344,0.5703587306796281
16.222,0.3067923809986631,0.209772163052746,0.5703585321265739
16.224,0.3067982290038643,0.2097641108457386,0.5703583479545346
16.226,0.3068039939881154,0.2097561412580772,0.5703581778827221
16.228,0.3068096761459775,0.2097482547802103,0.5703580216321089
16.23,0.3068152756712065,0.2097404518986869,0.5703578789254804
16.232,0.3068207927567115,0.2097327330960743,0.5703577494874867
16.234,0.3068262275945126,0.2097250988508758,0.5703576330446954
16.236,0.3068315803756984,0.2097175496374482,0.5703575293256438
16.238,0.3068368512903848,0.209710085925919,0.5703574380608905
16.24,0.306842040527673,0.2097027081821043,0.5703573589830692
16.242,0.3068471482756065,0.2096954168674262,0.5703572918269401
16.244,0.3068521747211302,0.2096882124388301,0.5703572363294409
16.246,0.3068571200500483,0.2096810953487031,0.5703571922297419
16.248,0.3068619844469818,0.2096740660447904,0.5703571592692966
16.25,0.3068667680953269,0.2096671249701138,0.5703571371918935
16.252,0.3068714711772122,0.2096602725628881,0.5703571257437093
16.254,0.3068760938734585,0.2096535092564401,0.5703571246733615
16.256,0.3068806363635354,0.2096468354791252,0.5703571337319602
16.258,0.3068850988255188,0.2096402516542448,0.5703571526731591
16.26,0.3068894815081535,0.2096337583369505,0.5703571811640654
